,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree
5470,1,Non-White,0,0,0,0,2,1.0,4.0,True
1372,1,Non-White,1,0,0,0,8,1.0,1.0,False
5064,1,Non-White,1,0,0,0,2,1.0,2.0,True
5887,0,Non-White,0,0,0,0,0,1.0,5.0,False
3345,1,White,1,0,0,0,2,1.0,2.0,False
3935,1,Non-White,1,0,0,0,0,0.0,0.0,True
5300,1,Non-White,0,0,0,0,2,1.0,1.0,False
4312,1,White,0,0,0,0,0,6.0,1.0,True
3467,1,White,1,0,0,0,3,0.0,0.0,False
4120,1,Non-White,0,0,0,0,1,0.0,0.0,False
2474,1,Non-White,1,0,0,0,1,11.0,11.0,True
5075,1,White,1,0,0,0,5,1.0,1.0,False
4451,1,Non-White,0,0,0,0,0,0.0,0.0,False
122,0,Non-White,1,1,1,0,9,1.0,13.0,False
4614,1,White,1,0,0,0,0,1.0,1.0,False
969,1,White,1,0,0,0,0,0.0,13.0,False
5182,1,Non-White,1,0,0,0,0,1.0,1.0,False
3581,1,White,1,0,0,0,5,20.0,1.0,False
2571,0,Non-White,0,0,1,1,1,1.0,5.0,False
2876,1,Non-White,0,0,0,1,9,0.0,1.0,False
3876,1,Non-White,0,0,0,0,0,2.0,1.0,False
3627,1,White,1,0,0,0,0,6.0,1.0,False
4534,1,White,1,0,0,0,2,14.0,8.0,False
3180,1,Non-White,0,0,0,0,0,0.0,1.0,False
1010,1,White,1,0,0,0,0,1.0,78.0,False
2891,1,Non-White,0,0,0,0,1,1.0,2.0,True
697,1,Non-White,1,0,0,0,0,1.0,1.0,True
4156,1,Non-White,0,0,0,0,3,1.0,1.0,False
1853,0,Non-White,0,0,0,0,4,1.0,16.0,True
570,1,Non-White,0,0,0,0,0,1.0,1.0,True
1026,1,Non-White,1,0,0,1,3,1.0,1.0,False
1945,0,Non-White,0,0,0,0,6,1.0,1.0,True
2360,1,White,1,0,0,0,3,19.0,1.0,False
3774,1,Non-White,1,0,0,0,0,3.0,1.0,True
3854,1,Non-White,1,0,0,0,2,14.0,14.0,False
5263,1,Non-White,1,0,0,0,10,1.0,10.0,False
4363,1,Non-White,1,0,0,0,1,1.0,1.0,True
3882,1,Non-White,1,0,0,0,1,1.0,5.0,True
2609,1,White,0,0,0,0,0,0.0,1.0,True
5686,1,Non-White,0,0,0,0,5,1.0,3.0,False
6074,1,Non-White,0,0,0,0,0,0.0,0.0,True
2532,1,Non-White,0,0,0,0,0,1.0,7.0,False
5464,1,Non-White,0,0,0,0,0,1.0,4.0,False
3187,1,White,1,0,0,0,0,0.0,1.0,True
1008,0,Non-White,0,0,0,0,0,1.0,4.0,True
394,0,Non-White,0,1,0,0,6,1.0,26.0,False
1069,1,White,1,0,0,0,1,1.0,1.0,True
3373,0,Non-White,1,0,0,0,2,1.0,28.0,False
244,1,Non-White,1,0,0,0,3,23.0,2.0,False
2088,1,White,1,0,0,0,4,1.0,2.0,False
3514,1,White,1,0,0,0,0,1.0,63.0,False
5491,1,White,1,0,0,0,0,1.0,3.0,True
5690,1,White,1,0,0,0,0,1.0,21.0,False
3001,1,Non-White,0,0,0,0,0,1.0,1.0,False
1904,1,White,1,0,0,0,1,2.0,1.0,True
21,1,Non-White,0,0,0,0,1,0.0,1.0,False
3449,1,White,0,0,0,0,1,1.0,1.0,True
6054,1,White,1,0,0,0,5,1.0,1.0,False
5256,1,White,0,0,0,0,0,0.0,1.0,True
3090,0,White,0,0,0,2,2,0.0,0.0,False
2481,1,White,1,0,0,0,1,22.0,0.0,True
1284,1,White,1,0,0,0,0,1.0,1.0,True
4674,1,Non-White,0,1,0,0,6,1.0,1.0,False
576,0,Non-White,0,0,0,0,7,2.0,1.0,False
805,1,White,0,0,0,0,0,1.0,1.0,False
380,0,Non-White,0,0,0,1,0,1.0,22.0,False
4756,1,Non-White,0,0,0,0,0,1.0,4.0,False
5749,1,Non-White,0,0,0,0,0,1.0,1.0,True
942,0,White,0,0,0,2,4,10.0,1.0,True
2369,1,Non-White,1,0,0,1,0,1.0,2.0,False
4391,1,White,1,0,0,0,0,2.0,6.0,False
6124,1,Non-White,0,0,0,0,1,1.0,1.0,False
1582,1,Non-White,0,0,0,1,1,1.0,1.0,False
4832,1,Non-White,0,0,0,0,7,1.0,2.0,False
3894,1,Non-White,0,0,0,0,4,1.0,2.0,False
1345,1,White,1,0,0,0,0,1.0,1.0,False
6166,0,Non-White,0,0,0,0,0,1.0,1.0,False
1228,1,White,1,0,0,0,3,1.0,86.0,False
1214,1,White,0,0,0,0,6,1.0,1.0,False
2658,1,White,1,0,0,0,3,0.0,0.0,False
3359,0,Non-White,0,0,0,0,29,1.0,5.0,False
3564,1,Non-White,1,0,0,0,2,0.0,1.0,False
5097,1,Non-White,0,0,0,0,0,2.0,1.0,False
361,1,Non-White,0,0,0,0,3,0.0,33.0,False
6111,1,Non-White,1,0,0,0,1,1.0,117.0,True
2801,1,Non-White,0,0,0,0,0,1.0,1.0,False
1268,0,Non-White,1,1,0,1,12,1.0,1.0,True
5867,1,Non-White,0,0,2,1,3,1.0,9.0,True
4656,1,Non-White,1,0,0,0,3,1.0,6.0,False
5070,1,Non-White,1,0,0,0,1,1.0,1.0,False
2921,1,White,1,0,0,0,0,2.0,1.0,True
1062,1,White,0,0,0,0,9,1.0,7.0,True
5406,1,Non-White,1,0,0,0,7,1.0,1.0,False
1732,1,Non-White,1,0,0,0,0,1.0,1.0,True
3836,1,Non-White,1,0,0,0,8,1.0,1.0,False
2974,1,White,1,0,0,0,7,0.0,36.0,False
167,1,Non-White,0,0,0,0,1,1.0,1.0,True
3877,1,Non-White,1,0,1,0,10,1.0,1.0,True
3552,1,Non-White,1,0,0,0,3,23.0,10.0,False
551,1,Non-White,0,0,0,0,1,1.0,1.0,False
1346,1,White,0,0,0,0,0,0.0,3.0,True
434,1,Non-White,1,0,0,0,2,0.0,0.0,True
2364,0,Non-White,1,0,0,0,0,1.0,81.0,False
5139,1,Non-White,0,0,0,0,0,0.0,0.0,False
5059,0,Non-White,0,0,2,1,2,1.0,31.0,False
5760,1,Non-White,1,0,0,0,1,1.0,76.0,False
2099,1,Non-White,0,0,0,0,1,1.0,2.0,False
4494,1,White,1,0,0,0,0,1.0,4.0,False
911,1,White,1,0,0,0,3,0.0,0.0,False
2940,0,White,0,0,0,0,0,0.0,0.0,False
5149,1,Non-White,0,0,0,0,3,0.0,93.0,False
3294,1,Non-White,1,0,0,0,0,1.0,1.0,False
4004,1,Non-White,1,0,0,0,4,1.0,1.0,False
6076,1,Non-White,1,0,0,0,4,1.0,17.0,True
1657,1,Non-White,0,0,0,0,2,0.0,0.0,True
5082,1,Non-White,0,0,0,1,0,1.0,1.0,True
1604,1,Non-White,0,0,0,0,2,1.0,2.0,False
4280,1,Non-White,1,0,0,0,0,1.0,1.0,True
3123,1,White,0,0,0,0,1,27.0,0.0,True
1868,1,White,1,0,0,0,2,1.0,1.0,False
4853,1,White,1,0,0,0,4,1.0,119.0,False
5924,1,Non-White,1,0,0,0,11,1.0,36.0,False
583,0,Non-White,1,0,0,0,14,1.0,2.0,False
867,1,Non-White,1,0,0,0,1,0.0,1.0,False
3370,1,White,1,0,0,0,3,16.0,12.0,True
6021,1,White,1,0,0,0,5,3.0,1.0,False
1219,1,White,1,0,0,0,2,1.0,1.0,False
4302,0,White,1,0,0,0,28,1.0,118.0,False
4099,1,White,0,0,0,1,2,0.0,0.0,True
4885,1,White,1,0,0,0,4,1.0,170.0,False
5320,1,Non-White,0,0,0,0,3,1.0,1.0,False
2220,1,Non-White,0,0,0,0,7,1.0,1.0,False
5357,1,White,1,0,0,0,6,13.0,7.0,False
998,1,Non-White,0,0,0,0,0,1.0,1.0,True
3593,0,White,1,0,0,0,22,1.0,27.0,True
3523,1,Non-White,1,0,0,0,1,1.0,2.0,True
104,0,White,1,0,0,0,13,1.0,471.0,False
6093,1,Non-White,1,0,0,0,3,1.0,6.0,True
3034,1,White,1,0,0,0,1,4.0,3.0,True
5909,1,White,1,0,0,0,1,1.0,1.0,True
6130,0,White,0,0,0,0,2,1.0,6.0,True
2499,1,White,0,0,0,0,0,1.0,1.0,False
2252,1,Non-White,0,0,0,0,2,1.0,2.0,False
2031,1,White,0,0,0,0,0,1.0,1.0,True
5667,1,White,0,0,0,0,0,1.0,1.0,True
3152,1,Non-White,1,0,0,0,2,1.0,1.0,True
1837,1,White,1,0,0,0,6,1.0,1.0,True
2189,1,Non-White,0,0,0,1,0,0.0,0.0,False
5801,1,White,0,0,0,0,0,0.0,14.0,False
685,1,Non-White,0,0,0,0,3,0.0,0.0,True
465,1,Non-White,1,0,0,0,8,1.0,2.0,False
4403,1,Non-White,1,0,0,0,2,1.0,176.0,False
2760,0,Non-White,0,0,0,0,5,0.0,1.0,False
710,0,Non-White,1,1,0,0,9,1.0,39.0,True
1662,1,Non-White,0,0,0,0,3,1.0,1.0,True
4056,0,Non-White,0,0,0,0,5,1.0,4.0,True
4778,1,Non-White,0,0,0,0,1,1.0,1.0,True
5568,1,Non-White,1,0,0,0,0,1.0,1.0,True
1376,1,Non-White,0,0,0,0,0,1.0,2.0,False
6010,1,Non-White,0,0,0,0,1,2.0,1.0,True
5982,1,Non-White,1,0,0,0,2,0.0,65.0,False
5781,1,White,1,0,0,0,0,0.0,42.0,True
1460,1,Non-White,0,0,0,1,9,0.0,2.0,False
5253,1,Non-White,1,0,0,0,21,1.0,1.0,False
5572,1,White,1,0,0,0,0,1.0,1.0,True
6109,1,White,0,0,0,0,3,0.0,1.0,False
4186,1,Non-White,0,0,0,0,5,1.0,27.0,False
1180,0,Non-White,1,0,2,1,19,1.0,5.0,False
2215,1,White,1,0,0,0,0,0.0,0.0,True
2624,1,Non-White,1,0,0,0,0,2.0,1.0,False
4593,1,Non-White,0,0,0,0,0,1.0,2.0,True
5902,1,Non-White,1,0,0,0,1,4.0,1.0,True
135,1,Non-White,0,0,0,0,2,1.0,1.0,True
1459,1,Non-White,0,0,0,0,0,3.0,1.0,True
2539,1,Non-White,1,0,0,0,8,1.0,2.0,False
1730,1,Non-White,1,0,0,0,0,1.0,2.0,False
1187,0,Non-White,0,0,0,0,3,1.0,1.0,False
550,0,Non-White,1,0,0,0,0,1.0,2.0,False
3482,1,Non-White,1,0,0,0,2,1.0,1.0,True
1048,1,Non-White,1,0,0,0,0,1.0,1.0,True
2651,1,White,0,0,0,0,4,25.0,4.0,False
1819,0,Non-White,1,0,0,1,26,1.0,2.0,False
5825,1,White,1,0,0,0,0,1.0,1.0,True
1306,1,White,1,0,0,0,0,1.0,1.0,True
1587,1,Non-White,0,0,0,0,0,1.0,71.0,False
1921,1,Non-White,0,0,0,0,0,1.0,4.0,False
3683,1,Non-White,1,0,0,0,0,1.0,1.0,False
1758,1,White,0,0,0,0,0,1.0,19.0,False
2910,1,Non-White,1,0,0,0,0,1.0,1.0,False
84,1,Non-White,1,0,0,0,0,2.0,1.0,True
3650,1,White,0,0,0,0,0,1.0,2.0,False
5315,1,White,0,0,0,0,0,0.0,1.0,True
4936,1,White,1,0,0,0,5,1.0,1.0,True
1287,1,Non-White,0,0,0,1,0,1.0,1.0,False
5884,1,White,1,0,0,0,1,11.0,2.0,False
2084,1,Non-White,1,0,0,0,0,0.0,0.0,True
3566,1,White,0,0,0,1,1,1.0,1.0,False
2132,1,White,0,0,0,0,0,1.0,2.0,False
2635,0,Non-White,1,0,0,0,12,1.0,1.0,False
659,1,White,1,0,0,0,0,1.0,0.0,True
3327,1,White,0,0,0,0,1,1.0,3.0,False
4618,1,White,1,0,0,0,0,1.0,1.0,False
3156,1,Non-White,0,0,0,0,5,0.0,0.0,False
2020,0,Non-White,0,0,0,0,3,1.0,2.0,True
3428,1,Non-White,1,0,0,0,3,1.0,1.0,True
5175,1,White,0,0,0,0,2,1.0,1.0,False
5700,1,Non-White,0,0,0,0,1,1.0,16.0,True
2093,1,Non-White,0,0,0,0,1,1.0,1.0,False
2970,1,Non-White,0,0,0,0,0,1.0,1.0,False
3517,1,White,1,0,0,0,5,1.0,42.0,False
1739,1,Non-White,0,0,0,0,3,1.0,2.0,False
1025,1,Non-White,0,0,0,0,0,1.0,1.0,True
4939,1,White,1,0,0,0,3,2.0,2.0,False
5354,0,Non-White,0,0,0,0,2,1.0,33.0,False
5652,1,Non-White,0,1,0,0,5,1.0,171.0,False
3648,1,White,1,0,1,0,11,1.0,1.0,False
1674,1,White,1,0,0,0,2,11.0,2.0,False
1678,0,Non-White,0,2,0,0,2,21.0,21.0,False
5525,1,White,0,0,0,0,1,1.0,1.0,False
5544,1,Non-White,0,0,0,0,7,1.0,1.0,False
2440,0,Non-White,0,0,0,0,3,1.0,91.0,False
3355,1,Non-White,0,0,0,0,1,1.0,1.0,True
317,1,Non-White,0,0,0,0,1,1.0,2.0,True
6149,1,Non-White,1,0,0,0,3,1.0,2.0,True
5217,1,White,1,0,0,0,5,7.0,1.0,False
3085,1,White,1,0,0,0,1,4.0,2.0,False
112,1,White,0,0,0,0,0,1.0,1.0,True
4376,0,Non-White,0,1,0,0,1,27.0,15.0,False
1366,1,Non-White,1,0,0,0,0,1.0,1.0,True
988,1,Non-White,1,0,0,0,3,0.0,1.0,False
4009,1,Non-White,1,0,0,0,3,0.0,11.0,False
2269,1,Non-White,1,0,0,0,6,1.0,84.0,False
3253,1,Non-White,1,0,0,0,0,3.0,34.0,False
4620,1,Non-White,1,0,0,0,0,0.0,9.0,True
618,0,Non-White,1,0,0,0,4,1.0,1.0,False
1985,1,Non-White,1,0,0,0,7,1.0,78.0,False
2831,1,White,1,0,0,0,1,1.0,1.0,True
2264,1,Non-White,1,0,0,0,1,0.0,0.0,True
3759,1,White,0,0,0,0,1,1.0,29.0,False
3792,1,White,1,0,0,0,0,0.0,0.0,False
2342,1,Non-White,0,0,1,0,9,1.0,1.0,False
3297,1,White,1,0,0,0,0,0.0,4.0,True
5991,1,Non-White,1,0,0,1,11,0.0,1.0,False
6146,1,Non-White,1,0,0,0,9,1.0,58.0,False
5482,1,White,1,0,0,0,0,0.0,0.0,True
810,1,White,1,0,0,0,2,1.0,1.0,False
5007,1,Non-White,1,0,0,0,5,1.0,6.0,True
3558,1,Non-White,0,0,0,1,6,0.0,0.0,True
4147,1,Non-White,1,0,0,0,1,2.0,2.0,True
5942,1,Non-White,0,0,0,0,5,1.0,1.0,True
2750,0,Non-White,0,0,0,1,0,0.0,7.0,False
4808,0,Non-White,0,0,0,0,13,1.0,475.0,False
5871,1,Non-White,0,0,0,0,0,0.0,1.0,True
3757,1,Non-White,1,0,0,0,0,0.0,1.0,True
3145,1,White,1,0,0,0,1,1.0,1.0,False
5030,1,White,1,0,0,0,0,1.0,1.0,True
3649,1,Non-White,0,0,1,0,3,1.0,1.0,False
5646,1,Non-White,0,0,3,1,6,1.0,1.0,True
3095,0,Non-White,0,0,0,0,6,1.0,36.0,False
54,1,Non-White,0,0,0,1,1,1.0,1.0,False
4469,1,White,1,0,0,0,5,1.0,3.0,True
1863,1,White,1,0,0,0,0,1.0,1.0,False
2281,1,Non-White,1,0,0,0,2,0.0,1.0,True
5442,1,White,0,0,0,0,1,1.0,1.0,True
68,1,Non-White,0,0,0,0,1,1.0,2.0,False
5719,1,Non-White,0,0,0,0,0,1.0,1.0,False
5118,1,Non-White,1,0,0,0,0,1.0,3.0,True
4951,0,Non-White,0,0,0,3,1,25.0,1.0,False
2706,0,Non-White,0,0,0,0,3,1.0,3.0,True
4901,1,White,0,0,0,0,0,0.0,0.0,True
2759,0,Non-White,0,0,1,0,4,1.0,144.0,False
951,0,Non-White,1,0,0,1,12,1.0,2.0,True
4074,1,Non-White,0,0,0,0,1,1.0,1.0,True
2686,1,Non-White,0,0,0,0,0,4.0,1.0,True
3401,1,White,0,0,0,0,0,1.0,1.0,False
3227,1,Non-White,0,0,0,0,0,0.0,0.0,False
2064,0,Non-White,0,0,1,0,1,1.0,1.0,False
5697,1,Non-White,0,0,0,0,0,1.0,5.0,True
4692,1,Non-White,0,0,0,0,0,1.0,2.0,False
348,1,White,1,0,0,0,2,23.0,1.0,True
4561,1,White,0,0,0,0,0,1.0,37.0,False
5404,1,White,0,0,0,4,1,24.0,1.0,True
2079,0,White,1,0,0,0,33,1.0,242.0,False
2359,0,Non-White,1,0,0,0,16,1.0,1.0,False
232,1,Non-White,0,0,0,0,11,0.0,1.0,False
4895,1,Non-White,0,0,0,0,0,1.0,1.0,True
2212,1,Non-White,0,0,0,0,0,1.0,1.0,False
1360,1,White,0,0,0,0,0,1.0,8.0,False
5487,1,Non-White,1,0,0,0,0,1.0,1.0,False
4798,1,Non-White,1,0,0,0,0,1.0,1.0,False
5601,1,Non-White,0,0,0,0,0,1.0,1.0,True
1280,1,White,1,0,0,0,11,1.0,57.0,True
2810,1,White,0,0,0,0,0,2.0,0.0,True
4536,1,White,0,0,0,0,2,1.0,2.0,False
2017,1,Non-White,1,0,0,0,4,0.0,0.0,True
2329,1,White,1,0,0,0,10,1.0,1.0,False
3301,1,White,1,0,0,0,0,1.0,1.0,False
3027,1,Non-White,1,0,0,0,2,1.0,2.0,False
3516,1,White,1,0,0,0,0,1.0,19.0,True
613,1,Non-White,1,0,0,0,1,1.0,2.0,False
2168,1,Non-White,0,0,0,0,0,0.0,0.0,True
4437,1,White,1,0,0,0,0,1.0,1.0,True
2535,1,Non-White,0,0,0,0,2,0.0,0.0,False
6018,1,Non-White,1,0,0,0,1,1.0,1.0,True
3988,1,White,1,0,0,0,0,1.0,1.0,True
649,1,Non-White,0,0,0,1,5,1.0,22.0,False
6125,1,Non-White,1,0,0,0,4,1.0,1.0,False
4440,1,Non-White,0,0,0,0,0,1.0,1.0,False
3101,0,Non-White,0,0,4,0,14,1.0,180.0,False
296,0,Non-White,0,0,0,1,6,0.0,4.0,True
448,1,Non-White,1,0,0,0,0,1.0,0.0,False
1689,0,Non-White,1,0,0,0,2,1.0,1.0,False
2705,0,Non-White,1,0,0,0,6,1.0,14.0,False
1124,1,White,1,0,0,0,0,0.0,35.0,False
674,1,Non-White,0,0,0,0,0,1.0,1.0,True
3560,0,Non-White,1,0,0,0,12,0.0,0.0,False
2795,1,White,1,0,0,2,2,1.0,1.0,False
1439,1,White,0,0,0,1,2,0.0,13.0,False
4642,1,Non-White,1,0,0,0,0,1.0,1.0,False
2585,0,Non-White,0,1,0,0,7,1.0,1.0,False
3892,1,White,1,0,0,0,0,1.0,1.0,True
2048,1,Non-White,1,0,0,0,8,1.0,2.0,False
478,1,Non-White,0,0,0,0,1,0.0,0.0,False
3611,1,Non-White,1,0,0,0,15,1.0,15.0,True
4027,1,Non-White,1,0,0,0,6,1.0,1.0,False
4177,1,Non-White,0,0,0,0,1,0.0,1.0,False
1943,1,Non-White,0,0,0,0,1,1.0,1.0,False
3875,1,Non-White,0,0,0,0,1,1.0,36.0,False
6035,1,Non-White,0,0,0,0,0,0.0,0.0,False
741,1,Non-White,1,0,0,0,0,1.0,5.0,False
47,1,Non-White,0,0,0,0,2,1.0,2.0,False
3195,1,Non-White,0,0,0,0,2,1.0,1.0,True
4190,1,Non-White,0,0,1,2,2,2.0,2.0,False
1892,0,Non-White,0,0,0,3,9,1.0,214.0,True
4623,1,White,0,0,0,0,0,0.0,0.0,True
2318,1,Non-White,1,0,0,0,5,29.0,0.0,False
5039,1,Non-White,0,0,0,0,2,23.0,1.0,False
4586,1,White,1,0,0,0,0,1.0,1.0,True
4104,1,White,0,0,0,0,0,1.0,1.0,False
3321,1,White,0,0,0,0,1,1.0,10.0,False
5983,1,White,1,0,0,0,0,0.0,0.0,True
4974,1,Non-White,1,0,0,0,1,1.0,1.0,True
1731,1,Non-White,0,0,0,0,2,1.0,1.0,False
2692,1,Non-White,0,0,0,0,3,1.0,1.0,False
1696,0,White,0,0,0,0,7,1.0,1.0,False
2768,1,Non-White,0,0,0,0,1,1.0,1.0,True
1684,1,Non-White,0,0,0,0,1,1.0,8.0,False
4378,1,Non-White,0,0,0,0,2,1.0,31.0,False
6114,1,White,0,0,0,0,2,1.0,63.0,False
4274,1,White,1,0,0,0,2,1.0,7.0,True
4719,0,Non-White,0,0,1,0,18,0.0,0.0,False
5506,0,Non-White,0,0,0,0,5,1.0,1.0,False
5596,1,Non-White,1,0,0,0,2,26.0,24.0,False
660,1,Non-White,1,0,0,0,4,1.0,1.0,False
4143,0,Non-White,0,0,0,0,0,1.0,2.0,False
828,1,Non-White,0,0,0,0,6,18.0,18.0,True
4016,1,White,1,0,0,1,1,0.0,0.0,False
1562,1,Non-White,1,0,0,0,0,1.0,2.0,False
2473,1,White,0,0,0,3,0,1.0,1.0,True
721,1,White,0,0,0,0,4,0.0,293.0,True
4795,1,Non-White,0,0,0,0,1,1.0,84.0,False
4166,1,Non-White,0,0,1,0,5,1.0,1.0,False
1660,1,White,1,0,0,0,0,1.0,28.0,False
5794,1,Non-White,0,0,0,0,1,0.0,0.0,False
1328,1,Non-White,1,0,0,1,10,0.0,10.0,False
2312,1,White,1,0,0,0,0,1.0,5.0,False
5842,1,White,1,0,0,0,8,1.0,5.0,True
5092,1,Non-White,1,0,0,0,0,1.0,1.0,False
3509,1,Non-White,0,0,0,0,0,0.0,0.0,False
128,1,Non-White,0,0,0,0,0,0.0,0.0,False
4299,1,Non-White,1,0,0,0,4,1.0,5.0,False
1043,1,Non-White,1,0,0,0,2,1.0,24.0,True
2026,1,White,1,0,0,0,0,0.0,2.0,False
1832,1,Non-White,1,0,0,0,8,0.0,1.0,True
4599,1,Non-White,0,0,0,0,1,0.0,141.0,False
4384,1,White,0,0,0,2,1,1.0,0.0,True
4075,1,Non-White,1,0,0,0,19,1.0,1.0,True
4492,1,Non-White,0,0,0,0,1,1.0,1.0,False
771,1,Non-White,1,0,0,0,0,1.0,1.0,False
2219,1,White,1,0,0,0,2,1.0,1.0,False
1331,1,White,1,0,0,0,0,1.0,1.0,True
2195,1,Non-White,0,0,0,0,0,1.0,1.0,False
1565,0,Non-White,1,0,0,0,5,0.0,0.0,True
4693,1,Non-White,0,1,0,0,1,1.0,1.0,True
4227,1,White,0,0,0,0,0,1.0,1.0,True
2157,1,Non-White,0,0,0,0,1,1.0,15.0,False
5976,1,Non-White,0,0,0,1,0,1.0,1.0,False
4911,1,White,1,0,0,0,3,1.0,39.0,False
4225,1,Non-White,0,0,0,0,1,1.0,1.0,False
5124,1,Non-White,0,0,0,0,0,0.0,15.0,False
3612,0,Non-White,0,0,0,2,3,1.0,1.0,False
4111,1,Non-White,0,0,0,0,2,0.0,1.0,False
1831,1,Non-White,0,0,0,0,0,0.0,0.0,False
1846,1,White,0,0,0,0,2,1.0,1.0,False
6151,1,White,1,0,0,0,0,1.0,1.0,False
1635,1,Non-White,1,0,0,0,0,2.0,1.0,True
1676,1,Non-White,1,0,0,0,4,2.0,1.0,False
4127,1,Non-White,0,0,0,0,0,1.0,2.0,False
2791,0,Non-White,1,0,0,0,19,4.0,1.0,False
3103,0,Non-White,1,0,0,0,22,1.0,35.0,False
3225,1,White,1,0,0,0,0,1.0,1.0,False
4096,0,White,0,0,1,0,6,0.0,0.0,False
2387,0,Non-White,0,0,0,0,1,2.0,1.0,True
